Year_of_Release,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,User_Score,User_Count
2003,0.31,0.24,0.0,0.08,0.64,58,72.0,13.0
2003,0.72,0.43,0.01,0.04,1.2,65,71.0,75.0
2003,0.04,0.01,0.0,0.0,0.05,65,71.0,7.0
2003,0.16,0.06,0.0,0.0,0.22,60,71.0,9.0
2003,0.11,0.09,0.0,0.03,0.23,90,70.0,22.0
2003,0.08,0.02,0.0,0.0,0.1,72,70.0,5.0
2003,0.02,0.0,0.0,0.0,0.02,69,70.0,5.0
2003,0.06,0.05,0.0,0.02,0.13,62,70.0,9.0
2003,0.13,0.03,0.0,0.0,0.16,59,70.0,5.0
2003,0.06,0.02,0.0,0.0,0.08,55,70.0,5.0
2003,0.31,0.1,0.0,0.01,0.42,84,69.0,20.0
2003,0.06,0.05,0.0,0.02,0.12,65,69.0,7.0
2003,0.03,0.01,0.0,0.0,0.05,58,69.0,14.0
2003,0.1,0.03,0.0,0.0,0.13,67,68.0,4.0
2003,0.08,0.06,0.0,0.02,0.16,66,68.0,6.0
2003,0.02,0.0,0.0,0.0,0.02,66,68.0,5.0
2003,0.05,0.02,0.0,0.0,0.07,63,68.0,4.0
2003,0.11,0.08,0.0,0.03,0.22,61,68.0,65.0
2003,0.86,0.32,0.0,0.02,1.19,55,68.0,9.0
2003,0.01,0.0,0.0,0.0,0.02,57,67.0,7.0
2003,1.92,1.08,2.11,0.17,5.29,85,66.0,400.0
2003,0.04,0.01,0.0,0.0,0.05,71,66.0,8.0
2003,0.22,0.08,0.0,0.01,0.31,70,66.0,5.0
2003,0.71,0.58,0.51,0.17,1.97,68,66.0,167.0
2003,0.44,0.34,0.0,0.11,0.9,68,66.0,27.0
2003,0.17,0.13,0.0,0.04,0.35,65,66.0,48.0
2003,0.09,0.02,0.0,0.0,0.12,62,66.0,8.0
2003,0.04,0.03,0.0,0.01,0.07,59,66.0,14.0
2003,0.02,0.01,0.0,0.0,0.03,54,66.0,5.0
2003,0.13,0.04,0.0,0.01,0.18,85,65.0,31.0
2003,0.21,0.06,0.0,0.01,0.27,65,65.0,8.0
2003,0.17,0.05,0.0,0.01,0.23,61,65.0,13.0
2003,0.05,0.04,0.0,0.01,0.09,58,65.0,4.0
2003,0.27,0.21,0.0,0.07,0.56,56,65.0,8.0
2003,0.33,0.09,0.0,0.01,0.42,68,64.0,13.0
2003,0.15,0.04,0.0,0.01,0.21,58,64.0,9.0
2003,0.24,0.19,0.0,0.06,0.49,57,64.0,8.0
2003,0.13,0.04,0.0,0.01,0.17,69,63.0,7.0
2003,0.13,0.04,0.0,0.01,0.17,67,63.0,11.0
2003,0.53,0.14,0.0,0.02,0.69,65,63.0,15.0
2003,0.11,0.09,0.0,0.03,0.23,55,63.0,4.0
2003,0.28,0.22,0.0,0.07,0.58,38,63.0,23.0
2003,0.05,0.01,0.0,0.0,0.07,83,62.0,12.0
2003,0.14,0.11,0.0,0.04,0.28,66,62.0,5.0
2003,0.11,0.09,0.0,0.03,0.23,58,62.0,5.0
2003,0.61,0.48,0.0,0.16,1.25,52,62.0,106.0
2003,0.93,0.34,0.0,0.02,1.29,49,62.0,5.0
2003,0.77,0.29,0.0,0.02,1.08,40,61.0,22.0
2003,0.05,0.02,0.0,0.0,0.07,59,60.0,5.0
2003,0.02,0.0,0.0,0.0,0.02,57,60.0,5.0
2003,0.24,0.06,0.07,0.01,0.38,55,60.0,22.0
2003,0.21,0.08,0.0,0.01,0.3,48,59.0,8.0
2003,0.09,0.03,0.0,0.0,0.12,74,58.0,11.0
2003,0.76,0.36,0.0,0.05,1.17,65,58.0,28.0
2003,0.06,0.05,0.0,0.02,0.12,65,58.0,8.0
2003,0.06,0.02,0.0,0.0,0.08,54,58.0,5.0
2003,0.25,0.09,0.0,0.01,0.35,39,58.0,11.0
2003,0.03,0.01,0.0,0.0,0.04,47,57.0,6.0
2003,0.09,0.07,0.0,0.02,0.19,59,56.0,5.0
2003,0.1,0.03,0.0,0.0,0.13,83,55.0,8.0
2003,0.69,0.18,0.0,0.02,0.89,62,55.0,8.0
2003,0.11,0.03,0.0,0.0,0.15,59,54.0,17.0
2003,0.17,0.13,0.0,0.04,0.35,56,53.0,8.0
2003,0.01,0.01,0.0,0.0,0.03,52,53.0,9.0
2003,0.18,0.05,0.0,0.01,0.24,88,51.0,23.0
2003,0.22,0.17,0.14,0.06,0.58,58,51.0,38.0
2003,0.13,0.03,0.0,0.0,0.17,64,50.0,4.0
2003,0.13,0.04,0.0,0.01,0.17,50,50.0,7.0
2003,0.04,0.03,0.0,0.01,0.08,49,50.0,4.0
2003,0.07,0.06,0.0,0.02,0.15,35,50.0,23.0
2003,0.27,0.21,0.0,0.07,0.55,41,48.0,12.0
2003,0.22,0.06,0.0,0.01,0.3,48,44.0,8.0
2003,0.16,0.04,0.0,0.01,0.21,47,42.0,5.0
2003,0.08,0.03,0.03,0.0,0.14,51,41.0,22.0
2003,0.12,0.09,0.0,0.03,0.24,46,39.0,14.0
2003,0.06,0.05,0.0,0.02,0.13,48,37.0,6.0
2003,0.02,0.01,0.0,0.0,0.02,26,37.0,6.0
2003,0.21,0.17,0.0,0.06,0.43,51,36.0,16.0
2003,0.01,0.0,0.0,0.0,0.02,30,36.0,12.0
2003,0.08,0.02,0.0,0.0,0.11,25,36.0,18.0
2003,0.03,0.01,0.0,0.0,0.03,36,34.0,5.0
2003,0.01,0.0,0.0,0.0,0.02,23,33.0,23.0
2003,0.06,0.02,0.0,0.0,0.08,29,32.0,19.0
2003,0.21,0.16,0.0,0.05,0.42,64,31.0,157.0
2003,0.01,0.0,0.0,0.0,0.01,27,31.0,19.0
2003,0.01,0.0,0.0,0.0,0.02,24,28.0,17.0
2003,0.04,0.02,0.0,0.0,0.06,44,25.0,4.0
2003,0.11,0.03,0.0,0.01,0.14,35,20.0,10.0
2003,0.05,0.01,0.0,0.0,0.06,49,15.0,4.0
2002,0.61,0.27,0.27,0.07,1.22,86,95.0,150.0
2002,0.01,0.0,0.0,0.0,0.01,79,94.0,9.0
2002,1.96,0.67,0.1,0.09,2.82,97,93.0,747.0
2002,0.22,0.08,0.0,0.01,0.32,80,93.0,96.0
2002,0.02,0.01,0.0,0.0,0.03,78,93.0,6.0
2002,0.13,0.1,0.74,0.03,1.0,72,93.0,54.0
2002,0.06,0.02,0.0,0.0,0.08,72,93.0,4.0
2002,0.26,0.1,0.0,0.01,0.36,72,93.0,18.0
2002,0.17,0.04,0.0,0.01,0.22,84,92.0,95.0
2002,0.04,0.03,0.0,0.01,0.08,76,92.0,9.0
2002,0.07,0.02,0.0,0.0,0.09,74,92.0,14.0
2002,1.75,0.52,0.33,0.1,2.7,95,91.0,314.0
2002,0.12,1.26,1.16,0.45,2.99,93,91.0,65.0
2002,1.18,0.27,0.17,0.06,1.68,92,91.0,200.0
2002,0.03,0.09,0.0,0.02,0.13,92,91.0,1023.0
2002,0.0,0.04,0.0,0.01,0.04,88,91.0,863.0
2002,0.38,0.25,0.26,0.07,0.96,87,91.0,174.0
2002,0.23,0.18,0.0,0.06,0.48,80,91.0,10.0
2002,0.06,0.02,0.0,0.0,0.08,80,91.0,10.0
2002,0.18,0.05,0.0,0.01,0.23,79,91.0,31.0
2002,0.23,0.18,0.0,0.06,0.46,76,91.0,7.0
2002,0.14,0.04,0.0,0.0,0.18,60,91.0,16.0
2002,0.34,0.09,0.0,0.01,0.44,88,90.0,65.0
2002,0.18,0.14,0.16,0.05,0.52,87,90.0,126.0
2002,0.62,0.44,1.06,0.13,2.25,84,90.0,52.0
2002,0.22,0.08,0.0,0.01,0.31,81,90.0,21.0
2002,0.04,0.03,0.0,0.01,0.09,80,90.0,41.0
2002,0.14,0.04,0.0,0.01,0.19,79,90.0,4.0
2002,0.13,0.1,0.0,0.03,0.26,78,90.0,39.0
2002,0.14,0.04,0.0,0.01,0.19,76,90.0,9.0
2002,0.22,0.17,0.23,0.06,0.67,74,90.0,33.0
2002,0.03,0.03,0.0,0.01,0.07,73,90.0,6.0
2002,0.02,0.01,0.07,0.0,0.1,71,90.0,10.0
2002,0.0,0.0,0.1,0.01,0.11,69,90.0,74.0
2002,0.04,0.03,0.1,0.01,0.18,67,90.0,7.0
2002,0.03,0.01,0.0,0.0,0.03,67,90.0,4.0
2002,0.04,0.01,0.0,0.0,0.05,61,90.0,4.0
2002,0.13,0.1,0.0,0.03,0.26,59,90.0,17.0
2002,2.6,0.99,0.89,0.13,4.6,96,89.0,968.0
2002,0.02,0.06,0.0,0.01,0.09,89,89.0,484.0
2002,0.8,0.63,0.0,0.21,1.64,88,89.0,18.0
2002,1.92,0.2,0.0,0.06,2.18,82,89.0,28.0
2002,0.22,0.08,0.24,0.01,0.55,82,89.0,31.0
2002,0.1,0.08,0.0,0.03,0.21,81,89.0,49.0
2002,1.22,0.1,0.91,0.04,2.27,81,89.0,54.0
2002,0.28,0.08,0.0,0.01,0.38,79,89.0,20.0
2002,0.01,0.01,0.0,0.0,0.03,78,89.0,9.0
2002,0.05,0.04,0.19,0.01,0.3,77,89.0,17.0
2002,0.23,0.18,0.2,0.06,0.68,76,89.0,81.0
2002,0.14,0.11,0.0,0.04,0.28,76,89.0,15.0
2002,0.53,0.17,0.0,0.03,0.72,73,89.0,16.0
2002,0.67,0.52,0.0,0.17,1.36,73,89.0,36.0
2002,0.06,0.02,0.0,0.0,0.08,70,89.0,20.0
2002,0.09,0.02,0.0,0.0,0.11,68,89.0,27.0
2002,0.13,0.04,0.0,0.01,0.17,54,89.0,10.0
2002,0.15,0.04,0.0,0.01,0.19,50,89.0,10.0
2002,0.22,0.08,0.0,0.01,0.3,27,89.0,19.0
2002,0.34,0.27,0.0,0.09,0.7,90,88.0,127.0
2002,3.64,1.2,1.49,0.07,6.4,85,88.0,597.0
2002,0.17,0.05,0.0,0.01,0.23,85,88.0,6.0
2002,0.41,0.15,0.0,0.01,0.57,85,88.0,4.0
2002,0.01,0.0,0.0,0.0,0.01,81,88.0,9.0
2002,1.81,0.52,0.0,0.15,2.49,79,88.0,96.0
2002,0.05,0.02,0.0,0.0,0.07,78,88.0,4.0
2002,1.47,0.48,0.05,0.06,2.05,75,88.0,41.0
2002,0.57,0.45,0.0,0.15,1.17,70,88.0,60.0
2002,0.19,0.15,0.0,0.05,0.39,67,88.0,19.0
2002,0.1,0.04,0.0,0.0,0.14,66,88.0,13.0
2002,0.06,0.05,0.0,0.02,0.13,65,88.0,77.0
2002,0.52,0.4,0.0,0.14,1.06,63,88.0,10.0
2002,0.37,0.14,0.0,0.01,0.51,62,88.0,8.0
2002,8.41,5.49,0.47,1.78,16.15,95,87.0,730.0
2002,0.34,0.09,0.0,0.01,0.44,92,87.0,173.0
2002,2.09,0.63,0.03,0.11,2.86,87,87.0,111.0
2002,0.09,0.07,0.16,0.02,0.35,87,87.0,34.0
2002,0.17,0.13,0.0,0.04,0.35,85,87.0,14.0
2002,0.63,0.49,0.45,0.17,1.74,83,87.0,99.0
2002,0.41,0.11,0.0,0.01,0.53,82,87.0,23.0
2002,0.31,0.08,0.0,0.01,0.41,81,87.0,43.0
2002,0.11,0.03,0.0,0.0,0.14,77,87.0,7.0
2002,0.35,0.05,0.0,0.02,0.42,71,87.0,10.0
2002,0.14,0.11,0.17,0.04,0.46,70,87.0,19.0
2002,0.21,0.05,0.0,0.01,0.27,69,87.0,15.0
2002,0.08,0.06,0.0,0.02,0.16,65,87.0,9.0
2002,0.23,0.18,0.0,0.06,0.47,61,87.0,13.0
2002,0.01,0.0,0.0,0.0,0.02,35,87.0,10.0
2002,4.01,1.26,0.87,0.17,6.31,92,86.0,439.0
2002,1.16,0.08,0.0,0.19,1.44,91,86.0,27.0
2002,0.45,0.12,0.0,0.02,0.58,91,86.0,21.0
2002,0.01,0.01,0.0,0.0,0.03,89,86.0,327.0
2002,0.33,0.09,0.0,0.01,0.42,88,86.0,7.0
2002,1.03,0.14,0.0,0.04,1.21,86,86.0,184.0
2002,0.14,0.04,0.05,0.01,0.24,83,86.0,10.0
2002,0.51,0.19,0.0,0.01,0.72,82,86.0,11.0
2002,0.6,0.16,0.0,0.02,0.78,80,86.0,46.0
2002,0.05,0.04,0.0,0.01,0.1,78,86.0,10.0
2002,0.04,0.01,0.0,0.0,0.06,77,86.0,16.0
2002,0.21,0.17,0.0,0.06,0.44,73,86.0,5.0
2002,0.46,0.13,0.0,0.02,0.61,72,86.0,12.0
2002,0.14,0.11,0.0,0.04,0.29,71,86.0,31.0
2002,0.03,0.02,0.0,0.01,0.06,67,86.0,14.0
2002,0.09,0.07,0.0,0.02,0.19,65,86.0,16.0
2002,0.98,0.53,0.0,0.06,1.57,55,86.0,45.0
2002,2.13,1.18,0.01,0.35,3.67,94,85.0,128.0
2002,1.85,1.04,0.0,0.13,3.02,93,85.0,121.0
2002,0.33,0.09,0.0,0.01,0.43,92,85.0,17.0
2002,0.16,0.05,0.04,0.01,0.26,90,85.0,64.0
2002,0.59,0.3,0.0,0.04,0.93,90,85.0,21.0
2002,1.68,0.31,0.02,0.09,2.11,89,85.0,92.0
2002,2.93,2.75,0.17,0.99,6.83,88,85.0,135.0
2002,0.35,0.08,0.0,0.01,0.44,88,85.0,11.0
2002,1.11,0.31,0.06,0.04,1.52,87,85.0,51.0
2002,0.12,0.1,0.0,0.03,0.25,83,85.0,43.0
2002,0.05,0.02,0.02,0.0,0.1,83,85.0,20.0
2002,0.0,0.02,0.0,0.0,0.03,82,85.0,235.0
2002,0.13,0.1,0.0,0.03,0.27,81,85.0,20.0
2002,0.15,0.04,0.06,0.01,0.25,81,85.0,15.0
2002,0.08,0.02,0.0,0.0,0.11,81,85.0,13.0
2002,0.08,0.02,0.03,0.0,0.13,80,85.0,28.0
2002,0.04,0.01,0.0,0.0,0.05,80,85.0,10.0
2002,0.09,0.07,0.0,0.02,0.19,79,85.0,15.0
2002,1.45,1.29,0.12,0.46,3.33,77,85.0,66.0
2002,0.09,0.07,0.0,0.02,0.19,76,85.0,6.0
2002,0.49,0.38,0.26,0.13,1.27,75,85.0,60.0
2002,0.14,0.04,0.0,0.0,0.18,75,85.0,20.0
2002,0.2,0.16,0.0,0.05,0.42,75,85.0,26.0
2002,1.19,0.05,0.0,0.0,1.25,74,85.0,135.0
2002,0.15,0.12,0.0,0.04,0.31,73,85.0,11.0
2002,0.09,0.02,0.0,0.0,0.11,73,85.0,4.0
2002,0.3,0.23,0.0,0.08,0.61,72,85.0,8.0
2002,0.07,0.05,0.0,0.02,0.14,71,85.0,11.0
2002,0.01,0.0,0.15,0.0,0.17,71,85.0,21.0
2002,0.14,0.04,0.02,0.01,0.2,69,85.0,13.0
2002,0.04,0.03,0.12,0.01,0.21,68,85.0,15.0
2002,0.14,0.04,0.0,0.01,0.18,68,85.0,11.0
2002,0.03,0.01,0.04,0.0,0.09,67,85.0,26.0
2002,0.03,0.01,0.09,0.0,0.14,58,85.0,8.0
2002,0.34,0.18,0.0,0.02,0.55,93,84.0,17.0
2002,0.0,0.01,0.0,0.0,0.01,93,84.0,805.0
2002,0.07,0.02,0.0,0.0,0.09,84,84.0,16.0
2002,0.11,0.03,0.0,0.01,0.14,84,84.0,5.0
2002,0.2,0.15,0.06,0.05,0.46,83,84.0,14.0
2002,0.12,0.09,0.38,0.03,0.63,82,84.0,32.0
2002,0.14,0.11,0.0,0.04,0.28,82,84.0,11.0
2002,0.06,0.02,0.0,0.0,0.08,82,84.0,5.0
2002,0.77,0.15,0.0,0.04,0.96,81,84.0,24.0
2002,0.38,0.29,0.0,0.1,0.77,81,84.0,17.0
2002,0.16,0.13,0.29,0.04,0.62,78,84.0,38.0
2002,0.16,0.13,0.0,0.04,0.33,77,84.0,15.0
2002,0.0,0.01,0.0,0.0,0.01,77,84.0,93.0
2002,0.42,0.33,0.0,0.11,0.86,74,84.0,11.0
2002,0.13,0.03,0.0,0.0,0.16,74,84.0,5.0
2002,0.05,0.02,0.0,0.0,0.07,67,84.0,5.0
2002,0.11,0.03,0.0,0.01,0.14,66,84.0,13.0
2002,0.25,0.2,0.0,0.07,0.51,53,84.0,8.0
2002,0.11,0.09,0.03,0.03,0.26,46,84.0,11.0
2002,0.17,0.04,0.0,0.01,0.22,92,83.0,15.0
2002,0.67,0.02,0.0,0.03,0.71,92,83.0,16.0
2002,0.39,0.16,0.0,0.02,0.57,87,83.0,19.0
2002,0.49,0.78,0.0,0.23,1.5,84,83.0,35.0
2002,0.15,0.04,0.0,0.01,0.2,83,83.0,26.0
2002,0.93,0.59,0.21,0.07,1.8,83,83.0,46.0
2002,1.25,0.15,0.03,0.22,1.66,83,83.0,28.0
2002,0.0,0.01,0.0,0.0,0.01,83,83.0,147.0
2002,0.24,0.19,0.0,0.06,0.5,81,83.0,8.0
2002,1.55,1.27,0.33,0.29,3.44,79,83.0,126.0
2002,0.07,0.05,0.0,0.02,0.14,78,83.0,7.0
2002,0.53,0.14,0.0,0.02,0.69,77,83.0,27.0
2002,0.1,0.08,0.0,0.03,0.21,76,83.0,22.0
2002,0.04,0.01,0.0,0.0,0.05,76,83.0,8.0
2002,0.03,0.01,0.01,0.0,0.05,74,83.0,14.0
2002,0.28,0.07,0.0,0.01,0.37,74,83.0,19.0
2002,0.07,0.06,0.02,0.02,0.17,72,83.0,7.0
2002,0.68,0.09,0.0,0.02,0.8,68,83.0,15.0
2002,0.15,0.04,0.0,0.01,0.2,66,83.0,10.0
2002,0.53,0.42,0.0,0.14,1.09,65,83.0,33.0
2002,1.42,0.4,0.0,0.12,1.94,63,83.0,22.0
2002,0.02,0.01,0.0,0.0,0.02,62,83.0,15.0
2002,0.05,0.02,0.0,0.0,0.07,47,83.0,6.0
2002,0.01,0.02,0.0,0.01,0.04,92,82.0,77.0
2002,0.0,0.03,0.0,0.0,0.03,91,82.0,490.0
2002,0.39,0.11,0.0,0.02,0.52,90,82.0,15.0
2002,0.13,0.04,0.03,0.01,0.21,88,82.0,102.0
2002,0.16,0.06,0.04,0.0,0.26,87,82.0,39.0
2002,0.42,0.32,0.0,0.11,0.85,86,82.0,48.0
2002,0.0,0.01,0.0,0.0,0.01,86,82.0,98.0
2002,0.59,0.12,0.0,0.03,0.74,83,82.0,24.0
2002,1.94,1.95,0.08,0.7,4.67,82,82.0,78.0
2002,0.12,0.03,0.03,0.01,0.19,82,82.0,24.0
2002,0.03,0.03,0.0,0.01,0.07,79,82.0,13.0
2002,0.04,0.01,0.04,0.0,0.09,78,82.0,10.0
2002,0.11,0.03,0.0,0.01,0.15,75,82.0,16.0
2002,0.13,0.1,0.25,0.03,0.51,74,82.0,19.0
2002,0.1,0.03,0.0,0.0,0.13,63,82.0,11.0
2002,0.05,0.04,0.0,0.01,0.1,58,82.0,9.0
2002,0.16,0.04,0.0,0.01,0.21,91,81.0,9.0
2002,0.45,0.24,0.0,0.03,0.71,79,81.0,18.0
2002,0.19,0.06,0.0,0.01,0.26,79,81.0,7.0
2002,0.06,0.05,0.16,0.02,0.29,79,81.0,31.0
2002,0.08,0.02,0.0,0.0,0.1,76,81.0,9.0
2002,0.45,0.35,0.0,0.12,0.91,76,81.0,12.0
2002,0.08,0.03,0.0,0.0,0.11,76,81.0,7.0
2002,0.09,0.03,0.0,0.0,0.13,70,81.0,15.0
2002,0.59,0.57,0.0,0.07,1.23,70,81.0,19.0
2002,0.48,0.37,0.0,0.02,0.87,65,81.0,17.0
2002,0.78,0.44,0.56,0.04,1.81,94,80.0,84.0
2002,0.37,0.14,0.0,0.01,0.52,90,80.0,6.0
2002,0.09,0.02,0.0,0.0,0.12,90,80.0,4.0
2002,0.18,0.05,0.0,0.01,0.23,90,80.0,5.0
2002,0.51,0.4,0.0,0.13,1.05,89,80.0,22.0
2002,1.01,0.1,0.0,0.03,1.13,87,80.0,47.0
2002,0.12,0.09,0.0,0.03,0.24,83,80.0,6.0
2002,0.12,0.03,0.0,0.0,0.15,83,80.0,6.0
2002,0.08,0.02,0.0,0.0,0.1,80,80.0,5.0
2002,2.03,1.56,0.0,0.17,3.76,79,80.0,29.0
2002,0.32,0.25,0.0,0.08,0.66,74,80.0,27.0
2002,0.0,0.01,0.0,0.0,0.01,72,80.0,39.0
2002,0.1,0.02,0.04,0.0,0.17,72,80.0,15.0
2002,0.39,0.15,0.0,0.02,0.56,71,80.0,41.0
2002,0.02,0.01,0.0,0.0,0.03,70,80.0,5.0
2002,0.16,0.12,0.0,0.04,0.32,68,80.0,8.0
2002,0.07,0.05,0.0,0.02,0.14,67,80.0,16.0
2002,0.03,0.02,0.15,0.01,0.21,66,80.0,7.0
2002,0.01,0.0,0.0,0.0,0.01,64,80.0,4.0
2002,0.06,0.02,0.0,0.0,0.08,63,80.0,10.0
2002,0.21,0.06,0.0,0.01,0.28,58,80.0,4.0
2002,0.01,0.0,0.0,0.0,0.02,55,80.0,5.0
2002,0.1,0.03,0.0,0.0,0.13,33,80.0,11.0
2002,0.24,0.07,0.0,0.01,0.32,87,79.0,9.0
2002,0.18,0.14,0.0,0.05,0.37,84,79.0,7.0
2002,2.53,0.81,0.06,0.24,3.65,82,79.0,82.0
2002,0.22,0.18,0.0,0.06,0.46,80,79.0,29.0
2002,0.46,0.12,0.0,0.02,0.59,80,79.0,16.0
2002,0.15,0.04,0.0,0.01,0.21,80,79.0,12.0
2002,0.2,0.06,0.0,0.01,0.27,78,79.0,7.0
2002,0.95,0.7,0.0,0.08,1.73,78,79.0,27.0
2002,0.23,0.06,0.0,0.01,0.3,78,79.0,18.0
2002,2.71,1.51,0.03,0.23,4.48,76,79.0,41.0
2002,1.21,0.64,0.05,0.09,1.99,76,79.0,14.0
2002,0.07,0.05,0.0,0.02,0.14,72,79.0,8.0
2002,0.36,0.28,0.22,0.09,0.96,71,79.0,43.0
2002,0.06,0.02,0.0,0.0,0.08,70,79.0,10.0
2002,2.17,0.28,0.55,0.08,3.09,67,79.0,71.0
2002,0.03,0.03,0.0,0.01,0.07,50,79.0,11.0
2002,0.1,0.08,0.0,0.03,0.21,89,78.0,17.0
2002,0.59,0.46,0.01,0.15,1.22,89,78.0,16.0
2002,0.04,0.01,0.0,0.0,0.06,88,78.0,5.0
2002,0.06,0.02,0.0,0.0,0.08,86,78.0,10.0
2002,1.36,1.15,0.04,0.41,2.96,85,78.0,78.0
2002,0.11,0.04,0.0,0.0,0.15,83,78.0,10.0
2002,0.04,0.02,0.0,0.0,0.06,80,78.0,10.0
2002,0.1,0.04,0.0,0.0,0.13,80,78.0,5.0
2002,0.14,0.05,0.0,0.0,0.19,79,78.0,8.0
2002,0.15,0.04,0.0,0.01,0.2,79,78.0,5.0
2002,0.58,0.22,0.0,0.03,0.82,78,78.0,25.0
2002,1.72,1.21,0.0,0.14,3.07,75,78.0,22.0
2002,0.18,0.05,0.0,0.01,0.23,75,78.0,19.0
2002,0.19,0.15,0.0,0.05,0.38,74,78.0,19.0
2002,0.55,0.14,0.0,0.02,0.71,73,78.0,23.0
2002,0.2,0.15,0.0,0.05,0.4,73,78.0,6.0
2002,1.26,0.05,0.0,0.21,1.51,73,78.0,26.0
2002,0.23,0.07,0.0,0.01,0.31,72,78.0,12.0
2002,0.11,0.03,0.0,0.01,0.14,72,78.0,4.0
2002,0.02,0.01,0.0,0.0,0.03,72,78.0,4.0
2002,0.15,0.12,0.0,0.04,0.31,59,78.0,4.0
2002,0.7,0.54,0.0,0.18,1.42,59,78.0,12.0
2002,0.08,0.02,0.0,0.0,0.11,58,78.0,9.0
2002,0.03,0.03,0.0,0.01,0.07,58,78.0,5.0
2002,0.04,0.01,0.0,0.0,0.05,39,78.0,5.0
2002,3.36,0.21,0.01,0.56,4.14,95,77.0,65.0
2002,0.29,0.33,0.0,0.01,0.64,88,77.0,34.0
2002,0.2,0.4,0.0,0.04,0.63,88,77.0,11.0
2002,0.03,1.05,0.02,0.3,1.4,86,77.0,24.0
2002,0.05,0.01,0.0,0.0,0.06,85,77.0,7.0
2002,0.05,0.01,0.0,0.0,0.07,84,77.0,7.0
2002,0.96,0.53,0.3,0.09,1.87,82,77.0,145.0
2002,0.11,0.03,0.0,0.0,0.14,79,77.0,22.0
2002,0.04,0.01,0.0,0.0,0.05,78,77.0,6.0
2002,0.25,0.19,0.0,0.06,0.5,75,77.0,6.0
2002,0.22,0.17,0.0,0.06,0.45,73,77.0,6.0
2002,0.92,0.23,0.0,0.04,1.19,71,77.0,7.0
2002,0.0,0.02,0.0,0.0,0.02,59,77.0,9.0
2002,0.15,0.04,0.0,0.01,0.2,90,76.0,5.0
2002,0.44,0.35,0.0,0.12,0.9,80,76.0,5.0
2002,0.85,0.65,0.0,0.08,1.58,76,76.0,13.0
2002,0.9,1.22,0.04,0.44,2.61,71,76.0,49.0
2002,0.08,0.02,0.0,0.0,0.1,70,76.0,7.0
2002,0.1,0.08,0.12,0.03,0.33,69,76.0,38.0
2002,0.08,0.06,0.0,0.02,0.16,68,76.0,8.0
2002,0.2,0.05,0.0,0.01,0.26,67,76.0,16.0
2002,0.08,0.02,0.0,0.0,0.11,63,76.0,8.0
2002,0.11,0.03,0.0,0.0,0.15,80,75.0,4.0
2002,1.07,0.28,0.0,0.05,1.4,79,75.0,11.0
2002,0.16,0.05,0.0,0.01,0.21,76,75.0,6.0
2002,0.04,0.03,0.0,0.01,0.07,74,75.0,12.0
2002,0.19,0.07,0.0,0.0,0.27,73,75.0,6.0
2002,0.65,0.22,0.0,0.03,0.9,71,75.0,15.0
2002,0.19,0.15,0.0,0.05,0.39,66,75.0,13.0
2002,0.02,0.01,0.0,0.0,0.03,59,75.0,4.0
2002,0.04,0.01,0.06,0.0,0.11,48,75.0,4.0
2002,0.16,0.04,0.0,0.01,0.21,33,75.0,18.0
2002,1.06,0.08,0.0,0.18,1.32,93,74.0,25.0
2002,0.03,0.01,0.0,0.0,0.04,86,74.0,14.0
2002,0.03,0.02,0.0,0.01,0.06,82,74.0,14.0
2002,0.22,0.17,0.0,0.06,0.44,78,74.0,41.0
2002,0.95,0.21,0.01,0.18,1.34,73,74.0,23.0
2002,0.08,0.07,0.0,0.02,0.17,73,74.0,10.0
2002,0.19,0.05,0.0,0.01,0.25,71,74.0,7.0
2002,0.02,0.0,0.0,0.0,0.02,71,74.0,5.0
2002,0.47,0.17,0.0,0.01,0.66,71,74.0,5.0
2002,1.13,0.36,0.92,0.07,2.47,70,74.0,74.0
2002,0.09,0.03,0.0,0.0,0.12,60,74.0,5.0
2002,0.15,0.06,0.0,0.0,0.22,53,74.0,5.0
2002,0.1,0.08,0.0,0.03,0.21,47,74.0,8.0
2002,0.07,0.02,0.0,0.0,0.09,85,73.0,7.0
2002,0.52,0.41,0.0,0.14,1.06,81,73.0,14.0
2002,0.86,0.27,0.01,0.04,1.19,76,73.0,11.0
2002,0.11,0.03,0.0,0.01,0.15,74,73.0,6.0
2002,0.13,0.04,0.0,0.01,0.17,73,73.0,10.0
2002,0.29,0.08,0.0,0.01,0.39,72,73.0,9.0
2002,0.46,0.12,0.0,0.02,0.59,62,73.0,22.0
2002,0.64,0.5,0.0,0.17,1.31,61,73.0,27.0
2002,0.24,0.19,0.0,0.06,0.5,50,73.0,6.0
2002,0.27,0.08,0.0,0.01,0.36,77,72.0,12.0
2002,0.03,0.02,0.0,0.01,0.05,72,72.0,6.0
2002,0.21,0.16,0.0,0.05,0.42,64,72.0,9.0
2002,0.11,0.03,0.0,0.0,0.14,60,72.0,6.0
2002,0.1,0.03,0.0,0.0,0.13,60,72.0,5.0
2002,0.04,0.03,0.02,0.01,0.1,57,72.0,6.0
2002,0.15,0.12,0.0,0.04,0.32,52,72.0,10.0
2002,0.11,0.09,0.0,0.03,0.23,47,72.0,6.0
2002,0.04,0.01,0.0,0.0,0.05,46,72.0,17.0
2002,0.02,0.01,0.0,0.0,0.03,44,72.0,5.0
